web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,détails,etat,adresse,prix,image_lien-src,description
"1715912235-525","https://www.expat-dakar.com/equipements-pieces?page=5","Frigo Solaire pour voiture
Neuf
Keur Massar,
Dakar

mardi, 10:45

778256969

781693939

338249369","https://www.expat-dakar.com/annonce/frigo-solaire-pour-voiture-6053889","Frigo Solaire pour voiture","Neuf","Keur Massar

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6a7ead4c9cb76d77b7f2e4481c9c5c46/-/horizon-files-prod/ed/picture/q7852rvz/3622e96a9e9a6ea48aa228b1bd42d41865ff7c43.png","Kit Réfrigérateur Portable de marque SmarTech

peut être utiliser pour vos voyages, glacière de voiture, camping en plein air

CARACTERISTIQUES

Refroidissement rapide, congélation rapideRésistance aux vibrations.

Attaches sécurisées.

Mode de fonctionnement silencieux.

Découpe basse tension.

Travail à haute efficacité.

Indicateur de température LED.

Plusieurs zones de température.

Roues mobiles pratiques.

Coque extérieure solide et résistante.

Poignées faciles à transporter.

Mémoire et protecteur de batterie morte.

Isolation et matériel robustes.

plus d'informations passer au showroom de SMART HOUSE a Keur Massar ou à Saly"
"1715912237-526","https://www.expat-dakar.com/equipements-pieces?page=5","Décalaminage Moteur Automobile
Neuf
Sicap baobab,
Dakar

vendredi, 09:57

20 000 F Cfa

782496843

765838838","https://www.expat-dakar.com/annonce/decalaminage-moteur-automobile-4670353","Décalaminage Moteur Automobile","Neuf","Sicap baobab

Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/26b0c1882a777b5eeed377e63e049bb0/-/horizon-files-prod/ed/picture/q4zx27v/3c9afbbde2b35c63ad9b9722a93fc9c3958f9c77.jpg","Diagnostique et Décalaminage automobile nettoyage intérieur avec de l'hydrogène du KOH pulvérisé dans le moteur en bon état sans démontage pour une durée minimale 1h15mn .Entretien périodique du moteur pour le meilleur de sa forme.. Possibilité de se déplacer à votre lieu à condition. ELL PRO

."
"1715912242-527","https://www.expat-dakar.com/equipements-pieces?page=4","Tente de toit pour 4x4

Grand-Dakar,
Dakar

mercredi, 08:52

500 000 F Cfa

770998952","https://www.expat-dakar.com/annonce/tente-de-toit-pour-4x4-6065294","Tente de toit pour 4x4","","Grand-Dakar

Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/26b707a968b4dfa41014108cf14c1846/-/horizon-files-prod/ed/picture/qwe2v99p/130cb6b54bbd4250a94c0bae745c3646b5a66208.jpg","Bonjour.

Je vends une tente de toit souple pour 4x4.

Bon état général.

Grand modèle (2 adultes 1 enfant).

Se monte sur des barres de toit ou une galerie. (Non fournie).

Prix : 500 000 Fcfa

(Le véhicule n'est pas à vendre)"
"1715912244-528","https://www.expat-dakar.com/equipements-pieces?page=4","Jantes EURODESIGN
Venant
Dieuppeul,
Dakar

mercredi, 09:20

1 F Cfa

776323620","https://www.expat-dakar.com/annonce/jantes-eurodesign-6065289","Jantes EURODESIGN","Venant","Dieuppeul

Dakar","1 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3eabcba29df352f7756f20b606da385f/-/horizon-files-prod/ed/picture/q785edrn/5f92893c284cc40c89cfa3ac133bdef74e9e0030.jpg","Je vends mes 4 jantes EURODESIGN."
"1715912246-529","https://www.expat-dakar.com/equipements-pieces?page=4","MOTEUR PLUSIEURES MARQUES
Venant
Cambérène,
Dakar

mercredi, 12:43

1 300 000 F Cfa

778057988

778057988","https://www.expat-dakar.com/annonce/moteur-plusieures-marques-6059350","MOTEUR PLUSIEURES MARQUES","Venant","Cambérène

Dakar","1 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c71157624690cd1fdf514b4f6386f31c/-/horizon-files-prod/ed/picture/qwe2venm/4cca05ffe8bc57240efa25a47f64add29380fcd7.jpg","Je vends des moteurs pour les voitures suivantes

Hyundai sonota

Chevrolet équinoxe

Nissan juke

jeep Cherokee"
"1715912249-530","https://www.expat-dakar.com/equipements-pieces?page=4","Pneu
D'occasion
VDN,
Dakar

mercredi, 17:30

30 000 F Cfa

773893461","https://www.expat-dakar.com/annonce/pneu-3524275","Pneu","D'occasion","VDN

Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ad64cf48d13f4dafe8eea0373d6abf74/-/horizon-files-prod/ed/picture/q49jeqr/64e95644f6060f32fe04a6da061607b42e228463.jpg","Je vends des pneu venant d'Amérique de toute marque et de toutes dimension à 5% d'usure seulement."
"1715912251-531","https://www.expat-dakar.com/equipements-pieces?page=4","Cassette Hyundai Sonata 2016
D'occasion
Sicap Sacré-cœur,
Dakar

mercredi, 21:22

1 F Cfa

763253333

702065555","https://www.expat-dakar.com/annonce/cassette-hyundai-sonata-2016-6065923","Cassette Hyundai Sonata 2016","D'occasion","Sicap Sacré-cœur

Dakar","1 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/00913d8745598711cd761e51192ba78e/-/horizon-files-prod/ed/picture/q785e4ez/668b6605baaac3f1da670fffd2c5aebc3fb73b7f.jpg","Cassette (ECU - Unité de Commande Electronique) Hyundai Sonata 2016 prête à l'emploi en provenance de Corée. Référence 39122 - 2EYA6 / 39123 - 2EYA6"
"1715912253-532","https://www.expat-dakar.com/equipements-pieces?page=4","Siège Auto BB haut de gamme et booster enfant
Neuf
Hann maristes,
Dakar

jeudi, 11:46

64 000 F Cfa

775296231","https://www.expat-dakar.com/annonce/siege-auto-bb-haut-de-gamme-et-booster-enfant-6028374","Siège Auto BB haut de gamme et booster enfant","Neuf","Hann maristes

Dakar","64 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c2069d6fc64fd1149789fac7eeabc994/-/horizon-files-prod/ed/picture/q8v575k0/499f355e89c88ac435398dcec8de2b178a3ff644.jpg","1-siége auto bébé.

2 -Booster ou rehausseur. En voiture votre enfant ne cesse d'essayer de regarder à travers la vitre , mais est trop petit pour voir et parfois même préfère se tenir debout , pour admirer le paysage...!ce siège va vous aider à rehausser la place de l'enfant mais aussi de l'attacher et ainsi voyager en toute sécurité et ceci pour le grand bonheur de votre enfant.livraison possible."
"1715912256-533","https://www.expat-dakar.com/equipements-pieces?page=4","CHARGEUR DE BATTERIES INTELLIGEANT
Neuf
Hann maristes,
Dakar

jeudi, 11:51

24 000 F Cfa

775296231","https://www.expat-dakar.com/annonce/chargeur-de-batteries-intelligeant-4002190","CHARGEUR DE BATTERIES INTELLIGEANT","Neuf","Hann maristes

Dakar","24 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/28f87aa82bcc69f9d2d3212cdd4e35a8/-/horizon-files-prod/ed/picture/qv648nj/8d12c4e1c9a44c0f14d063d720a64a5059ca256d.jpg","Chargeur de batterie intelligent 12/24 volts - Auto, moto, bateau camion etc. ...- Ecran d'affichage lcd pour vérifier niveau de votre batterie. Chargeur très puissant de 4 a 200ah avec protection contre les inversions de polarités, court circuit et surchauffes. Détection auto du voltage 110/220v et réglage automatique du voltage 12V/24V."
"1715912258-534","https://www.expat-dakar.com/equipements-pieces?page=4","Compresseur d'air pour voiture 12 v
Neuf
Fann,
Dakar

jeudi, 13:39

14 000 F Cfa

771341199

771341199","https://www.expat-dakar.com/annonce/compresseur-dair-pour-voiture-12-v-6066519","Compresseur d'air pour voiture 12 v","Neuf","Fann

Dakar","14 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4dfdbceeb0ea9511cfaa5ff32e619715/-/horizon-files-prod/ed/picture/q56xek4e/5f83dc8cc84aaa7a60104ef907361efeede406eb.jpg","Compresseur d'air avec écran numérique"
"1715912260-535","https://www.expat-dakar.com/equipements-pieces?page=4","Traceur GPS pour entreprise
Neuf
Colobane,
Dakar

jeudi, 17:07

15 000 F Cfa

774844792","https://www.expat-dakar.com/annonce/traceur-gps-pour-entreprise-6066649","Traceur GPS pour entreprise","Neuf","Colobane

Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ffb6f550e9638188bcf619b4e4fe6a8a/-/horizon-files-prod/ed/picture/qngxmqje/eaa9956543c63454b5e2a10056cf326f46d40b89.png","Conditions:

A- Uniquement pour entreprise

B- Avoir à partir de 5 véhiculesC- Les options du GPS

Suivi en temps

Autonomie de 24h environ

Alarme hors tension

Alarme d'excès de vitesse

Alarme de contact clé voiture

Alarme de déplacement

Alarme hors ligne

Micro pour écouter les conversations dans le véhicule...D- Moyens de suivi

Application pour téléphone

Site Web pour ordinateurE- Paiement

Paiement entendu sur 6 mois"
"1715912263-536","https://www.expat-dakar.com/equipements-pieces?page=4","PARE BRISE
Neuf
Médina,
Dakar

vendredi, 14:36

40 000 F Cfa

781803232

776132532

776132532","https://www.expat-dakar.com/annonce/pare-brise-2783838","PARE BRISE","Neuf","Médina

Dakar","40 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4cc596a40e43ea56c5956112801f9b85/-/horizon-files-prod/ed/picture/migrated/qn7jn2g/cfb86a7d869b1965227b54d58bee41c96abc5365.jpg","PARE BRISE ET VITRE PORTE TOUTES MARQUES DE VEHICULE+ MONTAGE.A DES PRIX ABORDABLE."
"1715912267-537","https://www.expat-dakar.com/equipements-pieces?page=3","Dossier lombaire orthopédique + pare soleil
Neuf
Plateau,
Dakar

vendredi, 20:33

9 900 F Cfa

776473771","https://www.expat-dakar.com/annonce/dossier-lombaire-orthopedique-pare-soleil-6067439","Dossier lombaire orthopédique + pare soleil","Neuf","Plateau

Dakar","9 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca3307cbc87b5a3ff6e7d9553dd41eec/-/horizon-files-prod/ed/picture/q2jqemzv/3e813b8cb4c2c26e6d1a81c829cba84c31802804.jpg","Dossier lombaire orthopédique pour voiture ou bureau.

Dossier reposant - confortable - respirant - anti stress.

Soulage vraiment le dos pour ceux qui sont tout le temps en voiture ou assis au bureau.

Pare soleil pour pare brise de voiture- protege l'interieur du vehicule et ne deteriore pas le tableau de bord - Reduit la temperature interieure et maintient l'interieur frais. Il reflete les rayons ultrats vlolets et protège votre voiture des effets nocifs du soleij - protège votre véhicule intérieure avec des ventouses - se range soigneusement facilement lorsqu'il n'est plus utilise.

2 dossiers lombaire orthopédique.

1 pare soleil blanc.

1 pare soleil couleur.

Soit 4 pièces."
"1715912270-538","https://www.expat-dakar.com/equipements-pieces?page=3","Pistolet Nettoyeur Haute Pression 30 bar
Neuf
Grand-Dakar,
Dakar

samedi, 11:16

Vendeur vérifié

35 000 F Cfa

782963838

762963434

771874229","https://www.expat-dakar.com/annonce/pistolet-nettoyeur-haute-pression-30-bar-5924455","Pistolet Nettoyeur Haute Pression 30 bar","Neuf","Grand-Dakar

Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/58c513356b40c92f8ef3a585d6e7b33c/-/horizon-files-prod/ed/picture/qxj2gknq/0be70665dbce4840064546022540ff38f926222e.png","Économisez l'argent chaque année sur le lavage des voitures et des patios

Pression parfaite pour un nettoyage impeccable et pour enlever la saleté

Super rapide et facile à nettoyer [Sans rayures]

Consommation minimale et résultats maximaux

Conception sans fil complète pour une utilisation en extérieur + conception légère

Pas besoin d'une source d'alimentation à proximité

Batterie longue durée [1 batterie 48V]"
"1715912272-539","https://www.expat-dakar.com/equipements-pieces?page=3","Bache voiture 4x4 et SUV imperméable et doublé en coton
Neuf
Grand-Dakar,
Dakar

samedi, 11:16

Vendeur vérifié

25 000 F Cfa

782963838

762963434

771874229","https://www.expat-dakar.com/annonce/bache-voiture-4x4-et-suv-impermeable-et-double-en-coton-5250882","Bache voiture 4x4 et SUV imperméable et doublé en coton","Neuf","Grand-Dakar

Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d31b4dfb759dae88eb1109dd1289318c/-/horizon-files-prod/ed/picture/qpdp8wx2/876ca19313baf8b0e8aa112e675dfd20095de499.png","Couvre-voiture en pvc extrêmement imperméable à l'eau .ce Bâche est fabriqué à partir de la technologie des coutures ultrasonique pour éviter les trous d'épingle et empêche l'eau de s'infiltrer dans la couture. C'est une housse de protection respirant,imperméable et doublé à l'intérieur de coton doux.

La Bâche est légère et ne pèse pas plus 5kg dans son emballage.

Ces Bâches sont très utiles dans cette période d'hivernage,de poussière,de pluie,de soleil

Les prix commencent à partir du prix affiché

Livraison possible partout au senegal"
"1715912274-540","https://www.expat-dakar.com/equipements-pieces?page=3","Batteries auto
Neuf
Liberte 5,
Dakar

samedi, 21:43

Vendeur vérifié

35 000 F Cfa

776306611

777351602

775404816","https://www.expat-dakar.com/annonce/batteries-auto-4106255","Batteries auto","Neuf","Liberte 5

Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8b96d0afd305c1498e5ebe32d924826a/-/horizon-files-prod/ed/picture/qxvzn44/f90289ae90b90ec9d651c9e288c1ea81d0b0fb10.jpg","Les véhicules modernes demandent une énergie maximale à la batterie. Nos batteries alimentent le cœur du véhicule que ce soit pour un système start stop une voiture conventionnelle un véhicule commercial un camion ou un véhicule sportif de loisir vous trouverez la meilleure technologie en matière de batterie

55 ah 77 ah 100 ah 120ah 150ah 180ah"
"1715912277-541","https://www.expat-dakar.com/equipements-pieces?page=3","Huile synthétique Rulexx plus GTX pétrole &Diesel.10w40
Neuf
Liberte 5,
Dakar

samedi, 21:45

Vendeur vérifié

35 500 F Cfa

776306611

777351602

775404816","https://www.expat-dakar.com/annonce/huile-synthetique-rulexx-plus-gtx-petrole-diesel10w40-6047989","Huile synthétique Rulexx plus GTX pétrole &Diesel.10w40","Neuf","Liberte 5

Dakar","35 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/47ff6c0daf4365cf8c99279e02222438/-/horizon-files-prod/ed/picture/q785zn2d/61f3154ba9c1e0f6527bb1640c4ba76ce3d3a00f.jpg","RULEXX Plus synthetique GTX Fully synthétique petrol & diesel 10w40 est l une des huile moteur les plus fiables c'est plus qu une simple huile.la formule Rulexx plus GTX a été développée pour lutter contre les trois principales causes d accumulation de boues dans les moteurs

La chaleur,les contataminants,et les courts trajets

En netoyant les boues existantes et en créant une barrière qui aide à prévenir la formation de dépôts.

Rulexx GTX active plus maintient les moteurs propres plus longtemps45% plus propre que la norme industrielle.

La formulation GTX ultra clean aide à prolonger la durée de vie du moteur"
"1715912279-542","https://www.expat-dakar.com/equipements-pieces?page=3","Compresseur gonfleur pneus
Neuf
Plateau,
Dakar

dimanche, 12:49

30 000 F Cfa

782126969","https://www.expat-dakar.com/annonce/compresseur-gonfleur-pneus-6067455","Compresseur gonfleur pneus","Neuf","Plateau

Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ff0026969da1ea815612d0dbd9eac664/-/horizon-files-prod/ed/picture/qxj20rjq/51c0da7c893c1a3836c4d7f8d8128b631b6b9510.jpg","Compresseur gonfleur pneus plus kit secours pneus"
"1715912281-543","https://www.expat-dakar.com/equipements-pieces?page=3","Casque LS2
Neuf
Sicap Liberté,
Dakar

dimanche, 19:24

Vendeur vérifié

170 000 F Cfa

776306611

777351602

775404816","https://www.expat-dakar.com/annonce/casque-ls2-2731541","Casque LS2","Neuf","Sicap Liberté

Dakar","170 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/de0c8cf22b9282eadc5e504c81f93784/-/horizon-files-prod/ed/picture/migrated/qzzrqwk/8cf151457041c163026ebaadd2a91a17412ebfc3.jpg","arrivage de Casque LS2 au big bazar allemand (voir photos). pour plus d'informations adresse: big bazar allemand 2 voies liberté 5 entre le rond-point jvc et la station total liberté 6, en face de la salle de gym."
"1715912283-544","https://www.expat-dakar.com/equipements-pieces?page=3","GPS coupe moteur + installation et suivi Garanti 1an
Neuf
Sud foire,
Dakar

dimanche, 19:45

44 998 F Cfa

774783304","https://www.expat-dakar.com/annonce/gps-coupe-moteur-installation-et-suivi-garanti-1an-6038624","GPS coupe moteur + installation et suivi Garanti 1an","Neuf","Sud foire

Dakar","44 998 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9ac4c8cdfa733d559de213d5b9e3bb87/-/horizon-files-prod/ed/picture/qv4e6px2/7594c4ccf443a2da415f455949f7a5e5c753dbaa.png","Nous mettons à votre disposition des traceurs GPS haut de gamme pours vos voitures, motos ou camions avec différents services offerts selon les besoins du client."
"1715912286-545","https://www.expat-dakar.com/equipements-pieces?page=3","Moteur
Venant
Pikine,
Dakar

lundi, 16:16

1 F Cfa

766772768

772519807

779053704","https://www.expat-dakar.com/annonce/moteur-6069107","Moteur","Venant","Pikine

Dakar","1 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/256693585789e37b1e165489ef59b8f9/-/horizon-files-prod/ed/picture/qq47jpgv/4b99b769dc320dfc44ca13ac17b8e9476119cebe.jpg","Moteur Venant propre"
